name,url
Seattle Post-Intelligencer,http://blog.seattlepi.nwsource.com/thebigblog/index.xml
Blogging Georgetown,http://feeds.feedburner.com/thepapernoose
Seattle Post-Intelligencer,http://blog.seattlepi.nwsource.com/realestatenews/index.xml
Seattle Post-Intelligencer,http://blog.seattlepi.nwsource.com/queenanne/index.xml
Seattle Post-Intelligencer,http://blog.seattlepi.nwsource.com/realdupont/index.xml
Seattle Post-Intelligencer,http://blog.seattlepi.nwsource.com/eastsideuptown/index.xml
Seattle Gay News,http://sgn.org/rss.xml
United Way of King County,https://www.uwkc.org/feed/
Alki News,http://alkinews.wordpress.com/feed/
Ardell's Seattle Real Estate Blog,http://www.realtown.com/Ardell/blog/rss
SeattlePD on Twitter,http://twitter.com/statuses/user_timeline/25101704.rss
MyNorthwest.com,http://www.mynorthwest.com/xml/11.xml
8 block walk,http://feeds.feedburner.com/8BlockWalk
BallardBlog.com,http://feeds.feedburner.com/ballardblogcom
Queen Anne Historical Society,http://www.qahistory.org/feed/
The Highland Park Outlander,http://thehighlandparkoutlander.blogspot.com/feeds/posts/default?alt=rss
Citizen Rain,http://citizenrain.blogspot.com/feeds/posts/default?alt=rss
Slog,http://feeds.thestranger.com/stranger/slog
VintageSeattle.org,http://www.vintageseattle.org/feed/
Ballard News-Tribune,http://www.ballardnewstribune.com/feeds/25
Ballard News-Tribune,http://www.ballardnewstribune.com/feeds/448
"East Council District, Seattle",http://eastdistrictcouncil.blogspot.com/feeds/posts/default?alt=rss
Seattle Transit Blog,http://seattletransitblog.com/feed/
Beacon Hill Blog,http://beaconhill.seattle.wa.us/feed/
belltownpeople,http://www.belltownpeople.com/rss/2.0/rss/default/recentposts.xml
Belltown Messenger,http://feeds.feedburner.com/BelltownMessenger
B-Town Blog,http://feeds.feedburner.com/b-townblog
CHS Capitol Hill Seattle Blog,http://feeds.feedburner.com/capitolhillseattle
White Center Now,http://whitecenternow.com/feed/
Columbia City Blog,http://feeds.feedburner.com/ColumbiaCity
Seattle Weekly,https://www.facebook.com/SeattleWeekly/
Crosscut,http://crosscut.com/feed/
Seattlest,http://feeds.gothamistllc.com/Seattlest
Phinney Ridge Seattle,http://www.phinneyridge.org/feed/
Fremont Universe,https://fremontuniverse.com/feed/
The Urbanist,https://www.theurbanist.org/feed/
Seattle Art Blog,http://www.seattleartblog.com/?feed=rss2
The Seattle Public Library,https://www.spl.org/?rssFeed=rssFeed
Inside Belltown ,http://blog.seattlepi.com/insidebelltown/feed/
Queen Anne Community Council,http://www.qacc.net/feeds/posts/default?alt=rss
Ignite Seattle!,http://feeds.feedburner.com/IgniteSeattle
Seattle Post-Intelligencer,http://blog.seattlepi.nwsource.com/eastsideinside/index.xml
Pinehurst Community Seattle,http://pinehurstcommunity.blogspot.com/feeds/posts/default?alt=rss
Ravenna Blog,http://www.ravennablog.com/feed/
White Center Blog,http://www.whitecenterblog.com/feed/
Capitol Hill Triangle,http://feeds.feedburner.com/CapitolHillTriangle
Lake City Live,https://www.facebook.com/LakeCityLive/
SquirePark.org,http://www.squirepark.org/feed/
KOMO,http://www.komonews.com/news/local/index.rss
KING5.com,http://www.king5.com/newskiosk/rss/kinglocalnews.xml
Seattle Weekly,http://www.seattleweekly.com/syndication/issue
Front Porch-Seattle Department of Neighborhoods,http://frontporch.seattle.gov/feed/
SeattleMet,https://www.seattlemet.com/arts-and-culture/feed.atom
"Ballard, Seattle",http://seattleballard.com/feed/
Seattle Greenlaker,http://www.seattlegreenlaker.com/category/news/feed/
Seattle Greenlaker,http://www.seattlegreenlaker.com/category/the-park/feed/
Rain City Guide,http://www.raincityguide.com/feed/
EAT Ballard,http://eatballard.com/feed/
Rainier Valley Post,http://feeds2.feedburner.com/RainierValleyPost
Seattlepi,http://www.seattlepi.com/local/feed/seattlepi-com-Local-News-218.php
Seattle Condo Review,http://www.seattlecondoreview.com/rss.xml
Ballard News-Tribune,http://www.ballardnewstribune.com/feed
The Seattle Times,http://seattletimes.nwsource.com/rss/restaurants.xml
The Seattle Condo Blog,http://seattlecondosandlofts.com/feed
SeattleMet,https://www.seattlemet.com/news-and-city-life/feed.atom
SeattleMet,https://www.seattlemet.com/style-and-shopping/feed.atom
