name,url
Marian Anderson Award,http://www.marianandersonaward.org/
The Philly Dog,http://feeds.feedburner.com/thephillydog
Big Brothers Big Sisters Southeastern Pennsylvania,http://www.bbbssepa.org/site/c.8rJNK0MHJjLYH/b.6284175/k.EFAD/Home_Page.htm
NBC 10 Entertainment Top Stories,http://www.nbcphiladelphia.com/entertainment/top-stories/?rss=y&embedThumb=y&summary=y
Friends of H.A. Brown,https://www.facebook.com/friendsofhabrown/
Bache Martin Elementary HSA,https://www.facebook.com/bachemartinHSA/
Streets Dept,http://streetsdept.com/feed/
Germantown United Community Development Corporation,http://germantownunitedcdc.org/wp/category/press/feed/
Casmir Care Services,http://www.casmircares.com/feed/
NBC 10 Local News,http://www.nbcphiladelphia.com/news/local/?rss=y&embedThumb=y&summary=y
PhillyCAM,https://phillycam.org/rss.xml
Open Access Philly,http://openaccessphilly.com/feed/
KYW Newsradio 1060,http://philadelphia.cbslocal.com/station/kyw-newsradio/feed/
NBC 10 Politics News,http://www.nbcphiladelphia.com/news/politics/?rss=y&embedThumb=y&summary=y
East Falls Local,http://www.eastfallslocal.com/feed/
Career Wardrobe,http://careerwardrobe.org/feed/
Mayfair Civic Association,http://www.mayfaircivicassociation.com/feeds/posts/default
Campus Philly,http://campusphilly.org/feed/
Outward Bound Philadelphia,http://outwardboundphiladelphia.org/feed/
Community College of Philadelphia,http://www.ccp.edu/news/feed/%2A
The Enterprise Center,https://www.facebook.com/TECCDC/
Philadelphia Independent Film and Video Association,https://www.facebook.com/PIFVAofficialpage
NBC 10 Sports,http://www.nbcphiladelphia.com/news/sports/?rss=y&embedThumb=y&summary=y
FBI – Federal Bureau of Investigation,http://www.fbi.gov/news/current/rss.xml
Settlement Music School,http://www.smsmusic.org/home.php
Newbold Neighbors,https://www.facebook.com/newbold.neighbors.3
Eastwick Friends & Neighbors Coalition,http://eastwickfriends.wordpress.com/feed/
Temple University Television,http://www.templetv.net/feed/
Friends of the Wissahickon,http://www.fow.org/
La Salle University,http://www.lasalle.edu/
InterAct Theatre Company,http://interacttheatre.org/feed/
Art for Justice,https://www.facebook.com/artforjusticepa
Her Philly,http://herphilly.com/feed/
Jewish Exponent,http://jewishexponent.com/feed/
Philadelphia Business Journal,http://feeds.bizjournals.com/bizj_philadelphia
Please Touch Museum,http://www.pleasetouchmuseum.org/
Pennsylvanians for Modern Courts,http://www.pmconline.org/
Friends of Kirkbride Elementary,https://www.facebook.com/Kirkbride.Elementary/
Hunting Park United ,http://beta.huntingpark.org/feed/
Support Center for Child Advocates,http://www.advokid.org/feed/
Green Tree School & Services,http://www.greentreeschool.org/
artblog,http://www.theartblog.org/feed/
The African American Museum in Philadelphia,http://www.aampmuseum.org/
South Philly Food Co-op,http://www.southphillyfoodcoop.org/blog.rss
The Center for Art in Wood,https://www.facebook.com/CenterforArtinWood
The Lightning Strike,http://thelightningstrike.com/feed/
SEPTA,http://www2.septa.org/rss/detours/
The Navy Yard,http://www.navyyard.org/
WHYY Public Media,https://www.facebook.com/whyypublicmedia/
Nationalities Service Center,http://www.nscphila.org/index.php/feed/
Square One Coffee,http://www.squareonecoffee.com/blog?format=RSS
Quality Progressions,http://www.qualityprogressions.org/feed/
East Falls Historical Society,http://eastfallshistoricalsociety.com/feed/
Hawthorne Empowerment Coalition,http://hecphilly.org/feed/
That Mag,http://www.thatmusicmag.com/index.php/feed/
NBC Philadelphia,http://www.nbcphiladelphia.com/news/top-stories/?rss=y&embedThumb=y&summary=y
NBC 10 Tech,http://www.nbcphiladelphia.com/news/tech/?rss=y&embedThumb=y&summary=y
Kensington Community Food Co-op,http://www.kcfc.coop/blog.rss
Animal Care and Control Team (ACCT) Philly,http://www.acctphilly.org/feed/
Italian Market Visitor Center,http://italianmarketphilly.org/feed/
Bicycle Coalition of Greater Philadelphia,http://bicyclecoalition.org/feed/
Public Interest Law Center of Philadelphia,http://www.pilcop.org/feed/
NBC 10 Weird,http://www.nbcphiladelphia.com/news/weird/?rss=y&embedThumb=y&summary=y
Olde Richmond Civic Association,http://www.olderichmondca.com/feed/
"Philadelphia Youth Network, Inc.",https://www.facebook.com/pyninc
Sunday Breakfast Rescue Mission,http://www.sundaybreakfast.org/CMS/UI/Modules/BizBlogger/rss.aspx?tabid=1009886&moduleid=2243274&maxcount=25
Spruce Hill Community Association,http://www.sprucehillca.org/feed/
Discover Fairmount,https://www.facebook.com/DiscoverFairmount/
The One Less Foundation,https://www.facebook.com/TheOneLessFoundation
Philadelphia Weekly,http://feeds2.feedburner.com/PhillyWeekly
Community Design Collaborative,http://feeds2.feedburner.com/cdesignc
One Curly Fry in a Box of the Regular,http://feeds.feedburner.com/onecurlyfryinaboxoftheregular
Philadelphia Office of Emergency Management,https://www.facebook.com/PhilaOEM
University City Science Center,https://www.facebook.com/UcScienceCenter/
Farm to Philly,https://farmtophilly.com/feed/
Northern Liberties Neighbors Assocation,http://www.nlna.org/feed/
Cobbs Creek Neighborhood Association,https://www.facebook.com/CobbsCreekNeighbors/
Fairmount Water Works,http://fairmountworks.com/feed/
Naked Philly,http://feeds.feedburner.com/nakedphilly
Philaphilia,http://feeds.feedburner.com/Philaphilia
The Athenaeum of Philadelphia,https://www.facebook.com/philaathenaeum
The Clay Studio,https://www.facebook.com/pages/The-Clay-Studio/49786989539
7th Police District Advisory Council,https://www.facebook.com/7thpdac/
Temple University Television,http://templetv.net/
City Year,http://www.cityyear.org/philadelphia
"Parkway Central Children's Department, Free Library of Philadelphia",https://www.facebook.com/ParkwayCentralChildrens?fref=nf
Roxborough YMCA,https://www.facebook.com/RoxboroughYMCA/
The Frankford Gazette,http://feeds.feedburner.com/TheFrankfordGazette?format=xml
Fairmount Soccer Association,https://www.facebook.com/FairmountSoccerAssociation/
Grays Ferry Civic Association,https://www.facebook.com/graysferrycivicassociation/
Police Athletic League of Philadelphia,https://phillypal.org/feed/
Philadelphia Young Playwrights,http://phillyyoungplaywrights.org/rss.xml
Philly Nigerian Professionals,http://phillynaijaprofessionals.com/feed/
Philly.com,http://www.philly.com/philly_news_local.rss
Asian Arts Initiative,http://asianartsinitiative.org/feed
Drink Philly,http://philly.thedrinknation.com/feed
Sustainable 19125 & 19134,http://sustainable19125and19134.org/
Esperanza: Strengthening Hispanic Communities,http://www.esperanza.us/
Living Beyond Breast Cancer,http://www.lbbc.org/
The Declaration,http://phillydeclaration.org/feed/
Greensgrow Farms,http://www.greensgrow.org/feed/
Weather Underground Philadelphia,http://www.wunderground.com/auto/rss_full/PA/Philadelphia.xml
Leadership Philadelphia,http://www.leadershipphiladelphia.org/feed/
Arden Theatre Company,http://ardentheatre.org/blog/?feed=rss2
WHYY,https://whyy.org/feed/
Technically Philly,http://technical.ly/philly/feed/
Tacony Civic Association,http://taconycivic.blogspot.com/feeds/posts/default?alt=rss
Philly Grub,http://phillygrub.wordpress.com/feed/
Philadelphia Asian American Film & Filmmakers,http://www.phillyasianfilmfest.org/
Phindie,http://phindie.com/feed/
Philadelphia Industrial Development Corporation,http://www.pidc-pa.org/
Philly Tech Meetup,http://www.phillytechmeetup.com/
Eater Philly,http://philly.eater.com/atom.xml
Free Library of Philadelphia -   Entrepreneur & Business Group,https://www.facebook.com/flpbusiness?fref=nf
Philadelphia Office of Emergency Management,https://www.facebook.com/PhilaOEM
Parkway Central Library - Free Library of Philadelphia,https://www.facebook.com/parkwaycentral/timeline
Historic Strawberry Mansion,https://www.facebook.com/HistoricStrawberryMansion/
Nicetown-Tioga Library,https://www.facebook.com/nicetowntioga/
Historic Preservation Committee of Queen Village,https://www.facebook.com/qvhpc/
Roxborough Preservation Effort,https://www.facebook.com/RoxboroughPreservation/
Community Legal Services of Philadelphia,http://clsphila.org/feed
Philadelphia Community of Leaders,http://philadelphiacommunityofleaders.org/feed
The Encyclopedia of Greater Philadelphia,http://philadelphiaencyclopedia.org/feed/
Philadelphia Parking Authority,http://www.philapark.org/feed/
Philadelphia Family Pride,http://philadelphiafamilypride.org/feed/
Philadelphia Neighborhoods,http://philadelphianeighborhoods.com/feed/
Philadelphia City Council,http://philadelphiacitycouncil.net/feed/
Sunday Breakfast Rescue Mission,https://www.facebook.com/phillyhomeless
Philadelphia Center for Architecture,http://www.philadelphiacfa.org/
Philadelphia Flea Markets,https://www.facebook.com/PhilaFleaMarkets/
United By Blue,https://www.facebook.com/unitedbyblue
Street Tails Animal Rescue,https://www.facebook.com/streettails
Strawberry Mansion Civic Association,https://www.facebook.com/SMCANP/
Tacony Town Watch,https://www.facebook.com/tacony.townwatch/
HMS School for Children with Cerebral Palsy,https://www.facebook.com/HMSSchool
Councilman Bobby Henon - 6th District,https://www.facebook.com/CouncilmanHenon
"The Raven Society, Free Library of Philadelphia",https://www.facebook.com/RavenSocietyFLP/timeline
Wyoming Library - Free Library of Philadelphia,https://www.facebook.com/WYOFLP/timeline
Spruce Street Harbor Park,https://www.facebook.com/SpruceStreetHarborPark/
Germantown United Community Development Corporation,http://germantownunitedcdc.org/wp/category/events/feed/
Art-Reach,http://www.art-reach.org/feed/
Friends Select School,http://www.friends-select.org/
Association for Public Art,http://associationforpublicart.org/feed/
Archdiocese of Philadelphia,http://archphila.org/home.php
Bella Vista Neighbors Association,http://bellavistaneighbors.org/home/feed/
Benjamin's Desk,http://benjaminsdesk.com/
AroundMainLine,http://aroundmainline.com/feed
